,customer_id,recency,monetary,ontime_avg,is_graduated_last,is_kam_last,microzona_last,birthday,last_order,frequency,R,F,M,RFM_Score,stock_seguridad,umbral_churn,churned,Segment
6197,6198,20,42.244616,1.0,False,False,136.0,2021-05-01,2023-08-11,4,3,3,2,8,1.0,5.0,True,Clientes Churneados
6198,6199,232,33.99157,1.0,False,False,632.0,2023-01-11,2023-01-11,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6199,6200,189,80.919945,1.0,False,False,136.0,2021-12-29,2023-02-02,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6200,6201,216,56.20312,1.0,False,False,357.0,2021-12-28,2023-01-27,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
6201,6202,91,73.71120846153846,1.0,False,False,566.0,2022-07-29,2023-04-07,3,2,2,3,7,0.75,3.75,True,Clientes Churneados
6202,6203,159,21.52728,1.0,False,False,121.0,2022-11-10,2023-03-25,0,2,1,1,4,0.0,0.0,True,Clientes Churneados
6203,6204,149,43.78634,1.0,False,False,149.0,2022-11-12,2023-02-09,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
6204,6205,66,169.006475,0.8333333333333334,False,False,149.0,2022-04-05,2023-06-26,1,2,2,5,9,0.25,1.25,True,Clientes Churneados
6205,6206,13,73.13736166666666,1.0,False,False,125.0,2021-10-16,2023-08-16,3,3,2,3,8,0.75,3.75,True,Clientes Churneados
6206,6207,225,49.0042,0.0,True,False,186.0,2022-04-01,2023-01-18,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6207,6208,134,58.647375714285715,1.0,False,False,33.0,2022-09-08,2023-04-10,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
6208,6209,21,27.003285714285713,1.0,True,False,382.0,2022-01-26,2023-06-27,8,3,3,1,7,2.0,10.0,True,Clientes Churneados
6209,6210,229,41.66665666666666,1.0,False,False,389.0,2022-01-20,2023-01-14,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6210,6211,231,52.67538,1.0,False,False,138.0,2021-05-04,2023-01-12,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6211,6212,217,60.721045000000004,1.0,False,False,572.0,2022-03-12,2023-01-26,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
6212,6213,178,41.83840416666667,1.0,False,False,33.0,2022-11-03,2023-03-03,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6213,6214,37,29.39262,1.0,True,False,136.0,2021-05-19,2023-02-04,1,2,2,1,5,0.25,1.25,True,Clientes Churneados
6214,6215,218,314.96297500000003,1.0,False,False,125.0,2022-07-22,2023-01-25,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6215,6216,21,181.11420454545456,0.9545454545454546,True,False,631.0,2022-04-01,2023-07-28,5,3,3,5,11,1.25,6.25,True,Clientes Churneados
6216,6217,170,24.422359999999998,1.0,False,False,125.0,2021-03-05,2023-03-14,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6217,6218,48,38.98016272727273,1.0,False,False,1188.0,2023-01-04,2023-01-04,2,2,2,2,6,0.5,2.5,True,Clientes Churneados
6218,6219,0,164.9473482352941,0.8235294117647058,False,False,125.0,2021-02-19,2023-08-31,7,5,3,5,13,1.75,8.75,False,Clientes Leales
6219,6220,224,114.5578,1.0,True,False,241.0,2021-10-15,2023-01-19,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6220,6221,224,50.97046,1.0,True,False,378.0,2022-06-22,2023-01-19,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6221,6222,201,77.36628,1.0,False,False,353.0,2023-01-19,2023-02-11,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6222,6223,114,171.84512526315788,0.8421052631578947,True,False,122.0,2020-12-18,2023-01-30,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
6223,6224,153,52.01794909090909,1.0,False,False,351.0,2022-06-17,2023-03-24,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
6224,6225,133,148.03788500000002,1.0,False,False,149.0,2022-05-25,2023-04-20,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
6225,6226,224,27.02104,1.0,True,False,378.0,2022-03-02,2023-01-19,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6226,6227,19,27.046786470588234,1.0,False,False,125.0,2022-10-07,2023-06-13,4,3,3,1,7,1.0,5.0,True,Clientes Churneados
6227,6228,201,24.804715,1.0,False,False,149.0,2021-08-07,2023-02-11,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6228,6229,41,62.91836000000001,1.0,False,False,1188.0,2021-01-28,2023-07-21,1,2,2,3,7,0.25,1.25,True,Clientes Churneados
6229,6230,56,40.34680125,0.875,False,False,33.0,2021-02-04,2023-03-08,1,2,2,2,6,0.25,1.25,True,Clientes Churneados
6230,6231,139,56.62340666666666,1.0,True,False,112.0,2022-02-11,2023-04-14,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
6231,6232,135,61.690508571428566,1.0,False,False,120.0,2021-02-12,2023-02-11,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
6232,6233,175,95.46868333333333,1.0,False,False,149.0,2021-06-09,2023-03-09,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6233,6234,229,78.65962,0.3333333333333333,True,False,137.0,2021-05-28,2023-01-06,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6234,6235,118,67.22225,1.0,False,False,383.0,2022-04-06,2023-01-27,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
6235,6236,110,88.74524666666667,1.0,False,False,121.0,2021-01-05,2023-04-18,0,2,1,4,7,0.0,0.0,True,Clientes Churneados
6236,6237,34,41.97302916666667,1.0,False,False,477.0,2022-03-05,2023-06-23,5,2,3,2,7,1.25,6.25,True,Clientes Churneados
6237,6238,213,49.15044,1.0,False,False,355.0,2023-01-19,2023-01-30,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6238,6239,224,45.471515,1.0,False,False,209.0,2022-03-23,2023-01-04,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6239,6240,204,80.09821333333333,1.0,False,False,121.0,2021-09-16,2023-01-11,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6240,6241,223,38.09446,1.0,False,False,151.0,2022-12-05,2023-01-20,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6241,6242,126,72.48841333333333,0.9166666666666666,False,False,120.0,2022-03-29,2023-03-22,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
6242,6243,5,46.49155666666667,1.0,False,False,351.0,2023-01-20,2023-03-11,8,4,3,2,9,2.0,10.0,False,Clientes en Riesgo/Zombies
6243,6244,115,69.52117833333334,1.0,False,False,33.0,2022-11-09,2023-04-20,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
6244,6245,26,77.06201,1.0,True,False,125.0,2022-06-15,2023-03-13,4,3,3,4,10,1.0,5.0,True,Clientes Churneados
6245,6246,211,96.33008199999999,0.8,False,False,33.0,2022-05-17,2023-01-18,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6246,6247,133,53.839144999999995,1.0,False,False,136.0,2021-02-27,2023-03-09,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
6247,6248,138,45.32884428571429,0.9285714285714286,False,False,122.0,2021-09-17,2023-01-10,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
6248,6249,126,33.58708947368421,0.8947368421052632,True,False,122.0,2022-12-15,2023-04-20,0,2,1,1,4,0.0,0.0,True,Clientes Churneados
6249,6250,8,49.554235999999996,1.0,False,False,630.0,2022-03-26,2023-07-22,7,3,3,2,8,1.75,8.75,False,Clientes en Riesgo/Zombies
6250,6251,150,65.737382,1.0,False,False,149.0,2021-08-28,2023-01-17,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
6251,6252,204,42.673645,0.5,False,False,122.0,2023-01-11,2023-01-11,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6252,6253,232,54.72512,1.0,True,False,137.0,2021-03-30,2023-01-11,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
6253,6254,217,139.22163666666668,1.0,False,False,641.0,2022-06-03,2023-01-20,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6254,6255,232,97.03347,1.0,True,False,126.0,2021-02-10,2023-01-11,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6255,6256,212,158.54436666666666,1.0,False,False,1188.0,2022-06-30,2023-01-25,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6256,6257,215,39.874635,1.0,False,False,150.0,2023-01-12,2023-01-28,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6257,6258,225,45.613635,1.0,False,False,112.0,2021-01-14,2023-01-18,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6258,6259,23,92.59398230769231,1.0,False,False,136.0,2022-02-24,2023-02-25,4,3,3,4,10,1.0,5.0,True,Clientes Churneados
6259,6260,0,55.972525000000005,1.0,False,False,136.0,2021-04-29,2023-05-30,5,5,3,3,11,1.25,6.25,False,Clientes en Riesgo/Zombies
6260,6261,203,49.92104499999999,1.0,False,False,125.0,2022-03-16,2023-02-09,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6261,6262,211,43.15787333333333,1.0,False,False,120.0,2023-01-19,2023-01-19,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6262,6263,227,60.324085,1.0,True,False,126.0,2021-02-22,2023-01-16,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
6263,6264,76,124.09226133333333,0.9333333333333333,False,False,112.0,2021-11-08,2023-05-17,2,2,2,5,9,0.5,2.5,True,Clientes Churneados
6264,6265,202,53.322011999999994,0.8,False,False,121.0,2021-01-21,2023-01-18,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6265,6266,124,29.902937272727275,1.0,False,False,122.0,2020-12-16,2023-03-22,0,2,1,1,4,0.0,0.0,True,Clientes Churneados
6266,6267,230,165.76626,1.0,False,False,122.0,2020-12-04,2023-01-13,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6267,6268,2,27.56651347826087,1.0,True,False,33.0,2021-01-07,2023-07-05,9,4,3,1,8,2.25,11.25,False,Clientes en Riesgo/Zombies
6268,6269,230,25.330385,1.0,False,False,630.0,2022-05-03,2023-01-06,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6269,6270,224,63.70513,1.0,False,False,137.0,2022-05-23,2023-01-19,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
6270,6271,168,32.51939,0.8571428571428571,False,False,477.0,2023-01-10,2023-03-16,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6271,6272,230,88.25669,1.0,True,False,172.0,2022-02-01,2023-01-13,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6272,6273,103,47.728396,1.0,False,False,1351.0,2022-12-15,2023-03-28,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
6273,6274,231,81.77681,1.0,False,False,33.0,2020-12-15,2023-01-12,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6274,6275,222,49.26313,1.0,False,False,150.0,2021-06-22,2023-01-21,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6275,6276,231,24.61676,1.0,False,False,125.0,2023-01-12,2023-01-12,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6276,6277,231,28.86733,1.0,False,False,135.0,2023-01-12,2023-01-12,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6277,6278,212,116.776725,1.0,False,False,351.0,2022-12-29,2023-01-31,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6278,6279,223,40.27347,1.0,True,False,1235.0,2021-06-12,2023-01-20,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6279,6280,203,32.27243,1.0,False,False,149.0,2021-10-21,2023-01-27,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6280,6281,77,92.892585,1.0,False,False,347.0,2021-05-31,2023-06-10,4,2,3,4,9,1.0,5.0,True,Clientes Churneados
6281,6282,40,38.272562,1.0,False,False,150.0,2021-06-25,2023-07-22,4,2,3,1,6,1.0,5.0,True,Clientes Churneados
6282,6283,231,33.04839,1.0,False,False,352.0,2023-01-12,2023-01-12,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6283,6284,54,99.05666583333334,0.9166666666666666,False,False,383.0,2022-02-18,2023-07-08,4,2,3,4,9,1.0,5.0,True,Clientes Churneados
6284,6285,219,31.79999,1.0,False,False,149.0,2021-06-02,2023-01-10,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6285,6286,100,92.2266525,1.0,False,False,120.0,2021-01-09,2023-05-23,0,2,1,4,7,0.0,0.0,True,Clientes Churneados
6286,6287,36,69.422078,1.0,False,False,120.0,2022-03-18,2023-07-26,4,2,3,3,8,1.0,5.0,True,Clientes Churneados
6287,6288,89,22.835765,1.0,False,False,149.0,2022-02-25,2023-04-06,1,2,2,1,5,0.25,1.25,True,Clientes Churneados
6288,6289,105,39.109345454545455,0.9090909090909091,False,False,149.0,2021-07-08,2023-04-06,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
6289,6290,9,64.30986,0.8260869565217391,False,False,1188.0,2022-12-01,2023-06-23,6,3,3,3,9,1.5,7.5,True,Clientes Churneados
6290,6291,112,114.34635875000001,0.875,True,False,122.0,2022-04-28,2023-04-21,0,2,1,4,7,0.0,0.0,True,Clientes Churneados
6291,6292,14,24.745257142857145,1.0,False,False,633.0,2022-04-12,2023-05-11,3,3,2,1,6,0.75,3.75,True,Clientes Churneados
6292,6293,177,41.22649,1.0,False,False,347.0,2021-08-11,2023-02-09,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6293,6294,216,48.84240333333333,0.6666666666666666,False,False,347.0,2023-01-12,2023-01-20,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6294,6295,71,85.265982,1.0,False,False,120.0,2022-11-30,2023-06-01,2,2,2,4,8,0.5,2.5,True,Clientes Churneados
6295,6296,7,67.35921210526315,1.0,False,False,33.0,2022-09-08,2023-02-11,6,3,3,3,9,1.5,7.5,False,Clientes en Riesgo/Zombies
6296,6297,167,40.64361636363637,1.0,False,False,33.0,2022-05-11,2023-01-18,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6297,6298,13,54.82386076923077,1.0,True,False,136.0,2022-06-25,2023-03-02,2,3,2,3,8,0.5,2.5,True,Clientes Churneados
6298,6299,17,74.26976,0.9285714285714286,False,False,566.0,2022-04-07,2023-07-31,5,3,3,3,9,1.25,6.25,True,Clientes Churneados
6299,6300,107,224.8610177777778,1.0,True,False,122.0,2021-05-26,2023-04-18,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
6300,6301,37,120.25012782608695,0.9565217391304348,True,False,112.0,2023-01-24,2023-07-25,5,2,3,5,10,1.25,6.25,True,Clientes Churneados
6301,6302,188,59.467615,1.0,False,False,136.0,2022-09-28,2023-01-11,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
6302,6303,136,72.48430533333334,1.0,False,False,33.0,2022-10-18,2023-03-22,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
6303,6304,166,46.680018888888895,1.0,False,False,120.0,2022-11-23,2023-01-28,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6304,6305,70,68.54903533333332,0.9333333333333333,False,False,476.0,2022-09-09,2023-06-07,2,2,2,3,7,0.5,2.5,True,Clientes Churneados
6305,6306,206,103.93129,1.0,False,False,149.0,2021-10-16,2023-02-06,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6306,6307,231,30.30725,1.0,False,False,33.0,2021-08-30,2023-01-12,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6307,6308,47,111.967335,1.0,False,False,136.0,2022-10-27,2023-02-03,2,2,2,4,8,0.5,2.5,True,Clientes Churneados
6308,6309,231,128.69151,1.0,True,False,135.0,2021-11-22,2023-01-12,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6309,6310,112,31.262691999999998,1.0,False,False,149.0,2021-05-26,2023-04-13,0,2,1,1,4,0.0,0.0,True,Clientes Churneados
6310,6311,230,129.54733,1.0,True,False,126.0,2021-01-22,2023-01-13,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6311,6312,194,47.616170000000004,1.0,False,False,135.0,2021-09-28,2023-01-26,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6312,6313,85,84.05339500000001,1.0,False,False,353.0,2022-05-20,2023-06-07,3,2,2,4,8,0.75,3.75,True,Clientes Churneados
6313,6314,230,101.27347,1.0,False,False,136.0,2023-01-13,2023-01-13,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6314,6315,229,184.624095,1.0,False,False,150.0,2023-01-13,2023-01-14,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6315,6316,223,31.03986,1.0,False,False,136.0,2021-02-25,2023-01-20,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6316,6317,107,125.51170142857143,0.8571428571428571,False,False,347.0,2022-03-26,2023-04-29,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
6317,6318,75,76.09038,1.0,True,False,476.0,2022-06-16,2023-01-20,2,2,2,4,8,0.5,2.5,True,Clientes Churneados
6318,6319,229,21.57889,1.0,False,False,381.0,2022-12-29,2023-01-14,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6319,6320,36,33.3476725,1.0,False,False,33.0,2022-06-02,2023-06-21,2,2,2,1,5,0.5,2.5,True,Clientes Churneados
6320,6321,86,49.71954052631579,0.8947368421052632,False,False,136.0,2023-01-12,2023-02-03,1,2,2,2,6,0.25,1.25,True,Clientes Churneados
6321,6322,231,25.12205,1.0,False,False,149.0,2023-01-12,2023-01-12,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6322,6323,198,71.79226333333334,1.0,False,False,209.0,2020-12-02,2023-01-09,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
6323,6324,21,26.491095555555557,1.0,False,False,150.0,2021-06-22,2023-08-10,4,3,3,1,7,1.0,5.0,True,Clientes Churneados
6324,6325,107,132.6625995,0.95,True,False,122.0,2021-04-09,2023-03-18,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
6325,6326,133,50.19145,0.5,False,False,125.0,2021-12-22,2023-04-20,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
6326,6327,231,107.27576,1.0,False,False,385.0,2022-11-19,2023-01-12,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6327,6328,42,29.686725,0.75,False,False,383.0,2022-03-18,2023-07-20,1,2,2,1,5,0.25,1.25,True,Clientes Churneados
6328,6329,83,44.22322714285714,1.0,False,False,477.0,2022-02-18,2023-05-06,1,2,2,2,6,0.25,1.25,True,Clientes Churneados
6329,6330,76,48.084338,0.9,False,False,136.0,2021-02-23,2023-02-18,1,2,2,2,6,0.25,1.25,True,Clientes Churneados
6330,6331,44,74.36749285714286,1.0,False,False,33.0,2021-02-03,2023-06-22,2,2,2,3,7,0.5,2.5,True,Clientes Churneados
6331,6332,107,68.76043634146342,0.975609756097561,True,True,122.0,2021-04-06,2023-03-10,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
6332,6333,76,22.17557,1.0,False,False,355.0,2022-05-13,2023-02-25,1,2,2,1,5,0.25,1.25,True,Clientes Churneados
6333,6334,230,23.4882,1.0,False,False,389.0,2022-05-06,2023-01-13,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6334,6335,201,28.49682,1.0,False,False,149.0,2022-12-23,2023-01-27,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6335,6336,50,37.3869972,0.96,True,False,473.0,2022-07-30,2023-04-28,7,2,3,1,6,1.75,8.75,True,Clientes Churneados
6336,6337,113,29.88111125,1.0,False,False,125.0,2022-07-26,2023-04-26,0,2,1,1,4,0.0,0.0,True,Clientes Churneados
6337,6338,78,175.0844376190476,0.9523809523809523,False,False,381.0,2023-01-04,2023-06-14,1,2,2,5,9,0.25,1.25,True,Clientes Churneados
6338,6339,41,30.564347142857144,1.0,False,False,33.0,2022-02-19,2023-05-06,5,2,3,1,6,1.25,6.25,True,Clientes Churneados
6339,6340,227,133.05432,1.0,True,False,151.0,2021-07-08,2023-01-16,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6340,6341,227,35.7282,1.0,True,False,169.0,2022-06-18,2023-01-16,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6341,6342,92,58.05145888888889,1.0,False,False,136.0,2022-03-22,2023-02-18,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
6342,6343,1,120.55715365853659,1.0,True,False,112.0,2022-06-14,2023-03-31,15,5,4,5,14,3.75,18.75,False,Clientes VIP
6343,6344,222,155.371015,1.0,True,False,0.0,2022-01-21,2023-01-13,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6344,6345,106,36.79646333333333,0.6666666666666666,True,False,135.0,2021-08-13,2023-05-17,0,2,1,1,4,0.0,0.0,True,Clientes Churneados
6345,6346,70,22.491558,0.9,False,False,125.0,2021-06-30,2023-06-14,2,2,2,1,5,0.5,2.5,True,Clientes Churneados
6346,6347,230,17.97887,1.0,False,False,150.0,2022-04-16,2023-01-13,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6347,6348,229,39.83997,1.0,True,False,169.0,2021-04-13,2023-01-14,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6348,6349,215,33.1199675,1.0,False,False,125.0,2021-01-21,2023-01-28,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6349,6350,62,80.00115285714286,1.0,False,False,122.0,2021-12-01,2023-05-08,1,2,2,4,8,0.25,1.25,True,Clientes Churneados
6350,6351,230,123.01245,1.0,True,False,172.0,2021-01-22,2023-01-13,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6351,6352,85,72.84585428571428,1.0,False,False,136.0,2021-03-05,2023-05-11,1,2,2,3,7,0.25,1.25,True,Clientes Churneados
6352,6353,54,64.13768,0.8,False,False,125.0,2021-08-13,2023-02-03,2,2,2,3,7,0.5,2.5,True,Clientes Churneados
6353,6354,168,33.904205,1.0,False,False,351.0,2022-12-29,2023-02-27,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6354,6355,69,30.54751076923077,1.0,False,False,120.0,2022-11-22,2023-04-15,2,2,2,1,5,0.5,2.5,True,Clientes Churneados
6355,6356,182,58.021535,1.0,False,False,475.0,2022-08-04,2023-03-02,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
6356,6357,189,30.64209,1.0,False,False,33.0,2022-09-29,2023-02-23,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6357,6358,168,21.678832727272727,0.9090909090909091,False,True,1188.0,2021-08-12,2023-02-24,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6358,6359,76,42.18100666666667,0.6666666666666666,False,False,477.0,2022-04-09,2023-06-16,1,2,2,2,6,0.25,1.25,True,Clientes Churneados
6359,6360,173,36.347466,1.0,False,False,125.0,2022-12-16,2023-01-31,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6360,6361,48,71.145164,1.0,False,False,136.0,2022-04-25,2023-01-19,1,2,2,3,7,0.25,1.25,True,Clientes Churneados
6361,6362,145,31.74279,1.0,False,False,477.0,2023-01-16,2023-02-11,0,2,1,1,4,0.0,0.0,True,Clientes Churneados
6362,6363,217,80.58271,1.0,False,False,1235.0,2022-10-06,2023-01-26,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6363,6364,26,28.182166666666664,0.9166666666666666,False,False,388.0,2022-12-29,2023-01-27,5,3,3,1,7,1.25,6.25,True,Clientes Churneados
6364,6365,199,81.85861499999999,0.5,False,False,122.0,2023-01-25,2023-01-25,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6365,6366,210,79.7405175,1.0,False,False,566.0,2022-10-18,2023-01-11,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6366,6367,230,19.94103,1.0,False,False,637.0,2023-01-13,2023-01-13,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6367,6368,27,23.785933333333332,1.0,False,False,351.0,2022-06-03,2023-08-04,3,3,2,1,6,0.75,3.75,True,Clientes Churneados
6368,6369,58,33.384715,0.9375,False,False,125.0,2022-07-18,2023-06-21,6,2,3,1,6,1.5,7.5,True,Clientes Churneados
6369,6370,222,33.25679,1.0,False,False,352.0,2023-01-21,2023-01-21,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6370,6371,222,69.38524,1.0,False,False,356.0,2022-11-16,2023-01-21,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
6371,6372,220,81.3531,1.0,False,False,135.0,2021-04-26,2023-01-23,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6372,6373,229,65.49473,1.0,False,False,149.0,2023-01-14,2023-01-14,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
6373,6374,173,28.223153333333332,1.0,False,False,125.0,2022-09-14,2023-03-11,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6374,6375,227,116.8861,1.0,True,False,170.0,2021-02-23,2023-01-16,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6375,6376,226,117.701035,1.0,False,False,347.0,2022-11-23,2023-01-12,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6376,6377,226,108.66519,1.0,True,False,0.0,2022-02-01,2023-01-17,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
6377,6378,38,33.57199545454545,1.0,False,False,121.0,2020-12-18,2023-04-08,7,2,3,1,6,1.75,8.75,True,Clientes Churneados
6378,6379,9,160.25699625,0.9375,True,False,149.0,2021-02-18,2023-08-09,10,3,4,5,12,2.5,12.5,False,Clientes Leales
6379,6380,35,56.127969,0.9,False,False,149.0,2022-05-07,2023-05-06,12,2,4,3,9,3.0,15.0,True,Clientes Churneados
6380,6381,227,128.92834,1.0,True,False,171.0,2022-05-18,2023-01-16,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6381,6382,227,27.36417,0.0,True,False,170.0,2021-02-27,2023-01-16,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6382,6383,220,25.62448333333333,1.0,False,False,33.0,2021-08-21,2023-01-04,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6383,6384,220,33.94735,1.0,False,False,172.0,2021-05-25,2023-01-23,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6384,6385,15,29.97881611111111,0.9444444444444444,False,False,347.0,2022-12-22,2023-06-17,5,3,3,1,7,1.25,6.25,True,Clientes Churneados
6385,6386,7,55.60563263157895,0.9473684210526315,False,False,33.0,2021-05-21,2023-03-22,5,3,3,3,9,1.25,6.25,True,Clientes Churneados
6386,6387,44,71.14233960784314,0.8235294117647058,False,False,125.0,2021-11-18,2023-04-07,11,2,4,3,9,2.75,13.75,True,Clientes Churneados
6387,6388,226,27.03996,0.0,False,False,135.0,2022-05-31,2023-01-17,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6388,6389,22,25.711357692307693,1.0,False,False,125.0,2021-05-06,2023-02-24,3,3,2,1,6,0.75,3.75,True,Clientes Churneados
6389,6390,50,119.23124333333334,1.0,False,False,149.0,2022-12-01,2023-02-03,1,2,2,5,9,0.25,1.25,True,Clientes Churneados
6390,6391,220,46.16832,0.0,False,False,149.0,2023-01-23,2023-01-23,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
6391,6392,227,29.99577,1.0,True,False,171.0,2021-06-08,2023-01-16,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
6392,6393,227,320.37468,1.0,False,True,378.0,2021-07-27,2023-01-16,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
6393,6394,6,44.954879999999996,1.0,False,False,121.0,2023-01-25,2023-04-13,8,4,3,2,9,2.0,10.0,False,Clientes en Riesgo/Zombies
